sample_seed,seed_index,shot,engine,decoder_seed,syndrome_sample_hash,logical_sample_hash,syndrome_converged,logical_correct,syndrome_valid_logical_error,non_convergence,iterations,relay_legs,weight,natural_cycles,result_cycles,rng_words,gamma_coefficients,initial_rng_state,final_rng_state
20260809,0,21,3,14150144354995165645,5a83590b88819ed029e089befd7caae3e032a3d49cc41c29c95cc7913dcb2db4,8f375801003fc88b0c8a3d260ade28b87a8af1c86e28be139ccf6353f0b1c7dd,1,1,0,0,26,1,271.03848372018774,99546183,99546182,0,0,14150144354995165645,14150144354995165645
20260809,0,22,0,8845461622687559147,8696cffaed89cfc29763fc53038712ecb6d0a3d66bccc560c2f2508d0f28c5c7,6a52cc13d78ca3915cacc662b84fcf1c99cec0fcafb9ffdf42c357da190f63ee,1,1,0,0,40,1,320.50100238223763,152589229,152589228,0,0,8845461622687559147,8845461622687559147
20260809,0,22,1,11311453404091587701,8696cffaed89cfc29763fc53038712ecb6d0a3d66bccc560c2f2508d0f28c5c7,6a52cc13d78ca3915cacc662b84fcf1c99cec0fcafb9ffdf42c357da190f63ee,1,1,0,0,40,1,320.50100238223763,152589229,152589228,0,0,11311453404091587701,11311453404091587701
20260809,0,22,2,6436863892459803647,8696cffaed89cfc29763fc53038712ecb6d0a3d66bccc560c2f2508d0f28c5c7,6a52cc13d78ca3915cacc662b84fcf1c99cec0fcafb9ffdf42c357da190f63ee,1,1,0,0,40,1,320.50100238223763,152589229,152589228,0,0,6436863892459803647,6436863892459803647
20260809,0,22,3,15918019280496877299,8696cffaed89cfc29763fc53038712ecb6d0a3d66bccc560c2f2508d0f28c5c7,6a52cc13d78ca3915cacc662b84fcf1c99cec0fcafb9ffdf42c357da190f63ee,1,1,0,0,40,1,320.50100238223763,152589229,152589228,0,0,15918019280496877299,15918019280496877299
20260809,0,23,0,6062447919674616279,7007538714962ac100d6c268c0b3f577b010b2720bd166cf745058211ea75fd9,72bf608449e1cead5ec7006f556928a60242eb68503aa907f9917fd805e8f95c,1,1,0,0,101,2,380.1952834876488,384771835,384771834,96558,67752,6062447919674616279,9690710186858140026
20260809,0,23,1,8898354168403465168,7007538714962ac100d6c268c0b3f577b010b2720bd166cf745058211ea75fd9,72bf608449e1cead5ec7006f556928a60242eb68503aa907f9917fd805e8f95c,1,1,0,0,320,5,427.21076269659034,1217714981,1217714980,385162,271008,8898354168403465168,15316921109630754414
20260809,0,23,2,12530011171754741929,7007538714962ac100d6c268c0b3f577b010b2720bd166cf745058211ea75fd9,72bf608449e1cead5ec7006f556928a60242eb68503aa907f9917fd805e8f95c,1,1,0,0,122,2,414.92140532521137,464336260,464336259,96414,67752,12530011171754741929,13417944992536771902
20260809,0,23,3,12145104578430674775,7007538714962ac100d6c268c0b3f577b010b2720bd166cf745058211ea75fd9,72bf608449e1cead5ec7006f556928a60242eb68503aa907f9917fd805e8f95c,1,1,0,0,178,3,394.54873871964736,677574759,677574758,192812,135504,12145104578430674775,3014503395387743447
20260809,0,24,0,7757827362317347828,27dccc1092ae6e81466b1d61c7d3e72d7fbab245817a719e2b473739af533d36,8ed7c07ccb53e4680f5e0df58cbe6f96d32ff4a40a7f623ba098b4cb335786af,1,1,0,0,127,2,305.3030348228176,483279849,483279848,96058,67752,7757827362317347828,4751993951996633538
20260809,0,24,1,2855576777253091380,27dccc1092ae6e81466b1d61c7d3e72d7fbab245817a719e2b473739af533d36,8ed7c07ccb53e4680f5e0df58cbe6f96d32ff4a40a7f623ba098b4cb335786af,1,1,0,0,128,2,310.2763484448406,487068759,487068758,96179,67752,2855576777253091380,755166280078432842
20260809,0,24,2,2995324197639132411,27dccc1092ae6e81466b1d61c7d3e72d7fbab245817a719e2b473739af533d36,8ed7c07ccb53e4680f5e0df58cbe6f96d32ff4a40a7f623ba098b4cb335786af,1,1,0,0,127,2,302.84790784567593,483280162,483280161,96371,67752,2995324197639132411,16999166509337455812
20260809,0,24,3,7760223062761515172,27dccc1092ae6e81466b1d61c7d3e72d7fbab245817a719e2b473739af533d36,8ed7c07ccb53e4680f5e0df58cbe6f96d32ff4a40a7f623ba098b4cb335786af,1,1,0,0,527,9,336.5734205675922,2006260081,2006260080,771271,542016,7760223062761515172,1438566109797528680
20260809,0,25,0,13260707096550732358,57a57873d4f11783ed2db6afbffdd23a03398e08c6b77287fe8755c1fa7e9bc8,e788305f04b3cde38c74906ba57b9f41015196b063bd2379557b17fcd0a28d26,1,1,0,0,200,3,319.49809733426,760928117,760928116,192812,135504,13260707096550732358,8747656401113148464
20260809,0,25,1,6605776833461096963,57a57873d4f11783ed2db6afbffdd23a03398e08c6b77287fe8755c1fa7e9bc8,e788305f04b3cde38c74906ba57b9f41015196b063bd2379557b17fcd0a28d26,1,1,0,0,158,3,271.090904950353,601798442,601798441,192275,135504,6605776833461096963,15984906386006019585
20260809,0,25,2,289219008130809828,57a57873d4f11783ed2db6afbffdd23a03398e08c6b77287fe8755c1fa7e9bc8,e788305f04b3cde38c74906ba57b9f41015196b063bd2379557b17fcd0a28d26,1,1,0,0,244,4,290.1285087756322,928700798,928700797,288860,203256,289219008130809828,10109806019696967779
20260809,0,25,3,17561840726245214630,57a57873d4f11783ed2db6afbffdd23a03398e08c6b77287fe8755c1fa7e9bc8,e788305f04b3cde38c74906ba57b9f41015196b063bd2379557b17fcd0a28d26,1,1,0,0,116,2,276.7196913151483,441603678,441603677,96566,67752,17561840726245214630,10966071210282603673
20260809,0,26,0,6932175579934644575,81d33f91b8ccbac5de15e7fa2154a0fc89ee104c12e66c1a76e013625b5111ee,ef97e558613568a505c3dab3db773d7e239a589bd06035bcb1af7ec1e6cf1035,1,1,0,0,133,2,341.42504542770973,506012856,506012855,96331,67752,6932175579934644575,6445658447530490045
20260809,0,26,1,16404895323214951940,81d33f91b8ccbac5de15e7fa2154a0fc89ee104c12e66c1a76e013625b5111ee,ef97e558613568a505c3dab3db773d7e239a589bd06035bcb1af7ec1e6cf1035,1,1,0,0,103,2,329.9648096606506,392349062,392349061,96207,67752,16404895323214951940,11381249108093554059
20260809,0,26,2,2195719759829778351,81d33f91b8ccbac5de15e7fa2154a0fc89ee104c12e66c1a76e013625b5111ee,ef97e558613568a505c3dab3db773d7e239a589bd06035bcb1af7ec1e6cf1035,1,1,0,0,106,2,304.28820753764376,403715732,403715731,96510,67752,2195719759829778351,1280333684396386441
20260809,0,26,3,13678382055998350530,81d33f91b8ccbac5de15e7fa2154a0fc89ee104c12e66c1a76e013625b5111ee,ef97e558613568a505c3dab3db773d7e239a589bd06035bcb1af7ec1e6cf1035,1,1,0,0,100,2,282.76766119564024,380982614,380982613,96126,67752,13678382055998350530,9056716048960520675
20260809,0,27,0,11884719810708706365,cd5199ea4f73ef83d40affc78c2329fe63e0f6c3f3f38bf9a488bdfe7edc2b85,184aeb6e09e2b1399d7adbf444b5beb6f53cb6c25752342fa6a25acaf55c817a,1,1,0,0,230,4,305.8961437149436,875658045,875658044,289153,203256,11884719810708706365,9463943179579768499
20260809,0,27,1,18108705045625852507,cd5199ea4f73ef83d40affc78c2329fe63e0f6c3f3f38bf9a488bdfe7edc2b85,184aeb6e09e2b1399d7adbf444b5beb6f53cb6c25752342fa6a25acaf55c817a,1,1,0,0,107,2,297.1420944002253,407504577,407504576,96566,67752,18108705045625852507,11543856073293137603
20260809,0,27,2,1565860182141286790,cd5199ea4f73ef83d40affc78c2329fe63e0f6c3f3f38bf9a488bdfe7edc2b85,184aeb6e09e2b1399d7adbf444b5beb6f53cb6c25752342fa6a25acaf55c817a,1,1,0,0,135,2,301.0869589445348,513590744,513590743,96641,67752,1565860182141286790,10327956333728902822
20260809,0,27,3,15590703475305234162,cd5199ea4f73ef83d40affc78c2329fe63e0f6c3f3f38bf9a488bdfe7edc2b85,184aeb6e09e2b1399d7adbf444b5beb6f53cb6c25752342fa6a25acaf55c817a,1,1,0,0,136,2,294.43132565823225,517379184,517379183,96292,67752,15590703475305234162,8886730639375890622
20260809,0,28,0,3658223131164006700,258ed2a3c2166ca6eb01c09e7e3e823085ca5d6b2dd8ea686050f343ca23f118,5a87de08bf0375c53209b6dddfcc726135cd7c4c2ec4742d742da654ebb4bd5d,1,1,0,0,290,5,384.4521889704082,1104051355,1104051354,385206,271008,3658223131164006700,16306700188891736346
20260809,0,28,1,9110900935259390341,258ed2a3c2166ca6eb01c09e7e3e823085ca5d6b2dd8ea686050f343ca23f118,5a87de08bf0375c53209b6dddfcc726135cd7c4c2ec4742d742da654ebb4bd5d,1,1,0,0,368,6,383.79385239923056,1400643332,1400643331,481724,338760,9110900935259390341,10737889398758322480
20260809,0,28,2,2993986314051797311,258ed2a3c2166ca6eb01c09e7e3e823085ca5d6b2dd8ea686050f343ca23f118,5a87de08bf0375c53209b6dddfcc726135cd7c4c2ec4742d742da654ebb4bd5d,1,1,0,0,174,3,376.7449108625105,662419770,662419769,192979,135504,2993986314051797311,277126189773985977
20260809,0,28,3,8314128162536399505,258ed2a3c2166ca6eb01c09e7e3e823085ca5d6b2dd8ea686050f343ca23f118,5a87de08bf0375c53209b6dddfcc726135cd7c4c2ec4742d742da654ebb4bd5d,1,1,0,0,527,9,374.23420043325746,2006259858,2006259857,771048,542016,8314128162536399505,17688104756174656784
20260809,0,29,0,11201231684163992143,6bb1ea3b1f691041612d8f944b189b92b47ab0cd8f6661834508ea60dca47fd3,8f375801003fc88b0c8a3d260ade28b87a8af1c86e28be139ccf6353f0b1c7dd,1,1,0,0,551,9,381.23890408180216,2097189875,2097189874,770129,542016,11201231684163992143,17528790656873332098
20260809,0,29,1,986750089430005861,6bb1ea3b1f691041612d8f944b189b92b47ab0cd8f6661834508ea60dca47fd3,8f375801003fc88b0c8a3d260ade28b87a8af1c86e28be139ccf6353f0b1c7dd,1,1,0,0,137,2,367.16529890295794,521168387,521168386,96706,67752,986750089430005861,11610629977269490802
20260809,0,29,2,16282601840042668484,6bb1ea3b1f691041612d8f944b189b92b47ab0cd8f6661834508ea60dca47fd3,8f375801003fc88b0c8a3d260ade28b87a8af1c86e28be139ccf6353f0b1c7dd,1,1,0,0,112,2,370.14940944638255,426448416,426448415,96460,67752,16282601840042668484,3942161113804361411
20260809,0,29,3,9307772821155360932,6bb1ea3b1f691041612d8f944b189b92b47ab0cd8f6661834508ea60dca47fd3,8f375801003fc88b0c8a3d260ade28b87a8af1c86e28be139ccf6353f0b1c7dd,1,1,0,0,188,3,363.47146487300193,715462747,715462746,192910,135504,9307772821155360932,7477020657070410985
20260809,0,30,0,5972348325028625597,9df0710ef1e0acb2745a96d0d9d1f9938274c749b4a87237dc5a3c5eb616d1bf,fbd8d8a07293b018af76b692382141513483ba2d1561c22597cc1844136b89c9,1,1,0,0,56,1,335.8874928717877,213209853,213209852,0,0,5972348325028625597,5972348325028625597
20260809,0,30,1,7927756242589418523,9df0710ef1e0acb2745a96d0d9d1f9938274c749b4a87237dc5a3c5eb616d1bf,fbd8d8a07293b018af76b692382141513483ba2d1561c22597cc1844136b89c9,1,1,0,0,56,1,335.8874928717877,213209853,213209852,0,0,7927756242589418523,7927756242589418523
20260809,0,30,2,90638685417659769,9df0710ef1e0acb2745a96d0d9d1f9938274c749b4a87237dc5a3c5eb616d1bf,fbd8d8a07293b018af76b692382141513483ba2d1561c22597cc1844136b89c9,1,1,0,0,56,1,335.8874928717877,213209853,213209852,0,0,90638685417659769,90638685417659769
20260809,0,30,3,6740459219886835240,9df0710ef1e0acb2745a96d0d9d1f9938274c749b4a87237dc5a3c5eb616d1bf,fbd8d8a07293b018af76b692382141513483ba2d1561c22597cc1844136b89c9,1,1,0,0,56,1,335.8874928717877,213209853,213209852,0,0,6740459219886835240,6740459219886835240
20260809,0,31,0,15718977782930520314,0f0ebfebcc671911a79983506df325ff262d75a1d235940f1d87b309875974d8,80b63944b8ddfb6e5a434a9eb879e1120c258bcc476715114b553fcda1566bce,1,1,0,0,22,1,275.3124962264201,84391027,84391026,0,0,15718977782930520314,15718977782930520314
20260809,0,31,1,9253345292079577902,0f0ebfebcc671911a79983506df325ff262d75a1d235940f1d87b309875974d8,80b63944b8ddfb6e5a434a9eb879e1120c258bcc476715114b553fcda1566bce,1,1,0,0,22,1,275.3124962264201,84391027,84391026,0,0,9253345292079577902,9253345292079577902
20260809,0,31,2,11632886508618833776,0f0ebfebcc671911a79983506df325ff262d75a1d235940f1d87b309875974d8,80b63944b8ddfb6e5a434a9eb879e1120c258bcc476715114b553fcda1566bce,1,1,0,0,22,1,275.3124962264201,84391027,84391026,0,0,11632886508618833776,11632886508618833776
20260809,0,31,3,9979481083436274487,0f0ebfebcc671911a79983506df325ff262d75a1d235940f1d87b309875974d8,80b63944b8ddfb6e5a434a9eb879e1120c258bcc476715114b553fcda1566bce,1,1,0,0,22,1,275.3124962264201,84391027,84391026,0,0,9979481083436274487,9979481083436274487
20260810,1,0,0,8839714986294915775,4757744a20923927e4be055c4a79ae769237a6c50ef72581027daabc242eb0e4,0c909116348ee4ce8d492f320764690dd3fd1c1e9ff996ab032ad36c49791171,1,1,0,0,67,1,480.8124033205825,254886532,254886531,0,0,8839714986294915775,8839714986294915775
20260810,1,0,1,11252400628020589870,4757744a20923927e4be055c4a79ae769237a6c50ef72581027daabc242eb0e4,0c909116348ee4ce8d492f320764690dd3fd1c1e9ff996ab032ad36c49791171,1,1,0,0,67,1,480.8124033205825,254886532,254886531,0,0,11252400628020589870,11252400628020589870
20260810,1,0,2,5064884100151038272,4757744a20923927e4be055c4a79ae769237a6c50ef72581027daabc242eb0e4,0c909116348ee4ce8d492f320764690dd3fd1c1e9ff996ab032ad36c49791171,1,1,0,0,67,1,480.8124033205825,254886532,254886531,0,0,5064884100151038272,5064884100151038272
20260810,1,0,3,3755559786090829250,4757744a20923927e4be055c4a79ae769237a6c50ef72581027daabc242eb0e4,0c909116348ee4ce8d492f320764690dd3fd1c1e9ff996ab032ad36c49791171,1,1,0,0,67,1,480.8124033205825,254886532,254886531,0,0,3755559786090829250,3755559786090829250
20260810,1,1,0,6287634936413551160,3bcaaead28573572e576adb530810418fbdbb758a6111075e54cd4ef23dd4500,baa7ceab1c33df71b6d4b4aabf68a5815ba775196aa5e8d3b4587c03d0e572b2,1,1,0,0,31,1,309.04388017571375,118490128,118490127,0,0,6287634936413551160,6287634936413551160
20260810,1,1,1,14094043944543510361,3bcaaead28573572e576adb530810418fbdbb758a6111075e54cd4ef23dd4500,baa7ceab1c33df71b6d4b4aabf68a5815ba775196aa5e8d3b4587c03d0e572b2,1,1,0,0,31,1,309.04388017571375,118490128,118490127,0,0,14094043944543510361,14094043944543510361
20260810,1,1,2,9152530957575195984,3bcaaead28573572e576adb530810418fbdbb758a6111075e54cd4ef23dd4500,baa7ceab1c33df71b6d4b4aabf68a5815ba775196aa5e8d3b4587c03d0e572b2,1,1,0,0,31,1,309.04388017571375,118490128,118490127,0,0,9152530957575195984,9152530957575195984
20260810,1,1,3,1637871047066838744,3bcaaead28573572e576adb530810418fbdbb758a6111075e54cd4ef23dd4500,baa7ceab1c33df71b6d4b4aabf68a5815ba775196aa5e8d3b4587c03d0e572b2,1,1,0,0,31,1,309.04388017571375,118490128,118490127,0,0,1637871047066838744,1637871047066838744
20260810,1,2,0,13648327618015960820,088e3a7979589c4dd0b9a7fa9f5e88f010f567c8b67e4c8703225d76bbac097f,b6ae0c37acbb0442d4771fd86181ea6367622052163a7dbadccb8b4ca48e77b8,1,1,0,0,74,1,324.6141466832845,281408055,281408054,0,0,13648327618015960820,13648327618015960820
20260810,1,2,1,4516680958580097677,088e3a7979589c4dd0b9a7fa9f5e88f010f567c8b67e4c8703225d76bbac097f,b6ae0c37acbb0442d4771fd86181ea6367622052163a7dbadccb8b4ca48e77b8,1,1,0,0,74,1,324.6141466832845,281408055,281408054,0,0,4516680958580097677,4516680958580097677
20260810,1,2,2,6574535250180131706,088e3a7979589c4dd0b9a7fa9f5e88f010f567c8b67e4c8703225d76bbac097f,b6ae0c37acbb0442d4771fd86181ea6367622052163a7dbadccb8b4ca48e77b8,1,1,0,0,74,1,324.6141466832845,281408055,281408054,0,0,6574535250180131706,6574535250180131706
20260810,1,2,3,11280450036442931413,088e3a7979589c4dd0b9a7fa9f5e88f010f567c8b67e4c8703225d76bbac097f,b6ae0c37acbb0442d4771fd86181ea6367622052163a7dbadccb8b4ca48e77b8,1,1,0,0,74,1,324.6141466832845,281408055,281408054,0,0,11280450036442931413,11280450036442931413
20260810,1,3,0,12235124074519564628,7f47942917bb3c87fe4930832587ba9e440678cb4b757dbea8cff7bd461ccf01,98ae47195ae7b4cfa3795bb80c5c7e309a2b0d72e52c6d883e90808c47a89fc1,1,1,0,0,110,2,375.0155358314672,418870670,418870669,96292,67752,12235124074519564628,17430491466803501451
20260810,1,3,1,11018947222633287285,7f47942917bb3c87fe4930832587ba9e440678cb4b757dbea8cff7bd461ccf01,98ae47195ae7b4cfa3795bb80c5c7e309a2b0d72e52c6d883e90808c47a89fc1,1,1,0,0,152,3,386.99412858337575,579065734,579065733,192301,135504,11018947222633287285,7095101056782195949
20260810,1,3,2,6440154053549947453,7f47942917bb3c87fe4930832587ba9e440678cb4b757dbea8cff7bd461ccf01,98ae47195ae7b4cfa3795bb80c5c7e309a2b0d72e52c6d883e90808c47a89fc1,1,1,0,0,579,10,379.1850855722096,2204342298,2204342297,866543,609768,6440154053549947453,2636887488899426712
20260810,1,3,3,3176918694068461216,7f47942917bb3c87fe4930832587ba9e440678cb4b757dbea8cff7bd461ccf01,98ae47195ae7b4cfa3795bb80c5c7e309a2b0d72e52c6d883e90808c47a89fc1,1,1,0,0,558,9,388.2741111562915,2123711569,2123711568,770300,542016,3176918694068461216,12733059777613068675
20260810,1,4,0,7832633304671189574,a2142c67ec4042a2f576374058ea8f65a81ecb67b628a1253c2e4282aa6a7339,72ed88f467715bf70bcc4d253af8e858da1baa1527290f5394a8dbe6746b64a3,1,1,0,0,967,16,417.4496396252037,3680790571,3680790570,1445182,1016280,7832633304671189574,7015408005180569949
20260810,1,4,1,9365783717583519640,a2142c67ec4042a2f576374058ea8f65a81ecb67b628a1253c2e4282aa6a7339,72ed88f467715bf70bcc4d253af8e858da1baa1527290f5394a8dbe6746b64a3,1,1,0,0,183,3,426.9427056849722,696518605,696518604,192713,135504,9365783717583519640,17148507727127044666
20260810,1,4,2,4701113118765620801,a2142c67ec4042a2f576374058ea8f65a81ecb67b628a1253c2e4282aa6a7339,72ed88f467715bf70bcc4d253af8e858da1baa1527290f5394a8dbe6746b64a3,1,1,0,0,213,4,394.5282831126132,811248092,811248091,288613,203256,4701113118765620801,10446184821689305130
20260810,1,4,3,5402251027171831096,a2142c67ec4042a2f576374058ea8f65a81ecb67b628a1253c2e4282aa6a7339,72ed88f467715bf70bcc4d253af8e858da1baa1527290f5394a8dbe6746b64a3,1,1,0,0,290,5,416.11196592725764,1104051596,1104051595,385447,271008,5402251027171831096,4700633724369472192
20260810,1,5,0,17891653386005265156,41cac96dd6337d6bf1cd0013384d8f41370be6c18ee0554b34652d7125a1e007,169b5b823c62b64ca7e5f8456a13c8d5d06f4ece522a58bc2b8a784dcf3609b0,1,1,0,0,49,1,402.39280073000907,186688330,186688329,0,0,17891653386005265156,17891653386005265156
20260810,1,5,1,14949428090912688785,41cac96dd6337d6bf1cd0013384d8f41370be6c18ee0554b34652d7125a1e007,169b5b823c62b64ca7e5f8456a13c8d5d06f4ece522a58bc2b8a784dcf3609b0,1,1,0,0,49,1,402.39280073000907,186688330,186688329,0,0,14949428090912688785,14949428090912688785
20260810,1,5,2,17039806656703923867,41cac96dd6337d6bf1cd0013384d8f41370be6c18ee0554b34652d7125a1e007,169b5b823c62b64ca7e5f8456a13c8d5d06f4ece522a58bc2b8a784dcf3609b0,1,1,0,0,49,1,402.39280073000907,186688330,186688329,0,0,17039806656703923867,17039806656703923867
20260810,1,5,3,15585561498578577998,41cac96dd6337d6bf1cd0013384d8f41370be6c18ee0554b34652d7125a1e007,169b5b823c62b64ca7e5f8456a13c8d5d06f4ece522a58bc2b8a784dcf3609b0,1,1,0,0,49,1,402.39280073000907,186688330,186688329,0,0,15585561498578577998,15585561498578577998
20260810,1,6,0,2119602893334385276,263a8030d18e677a364e62306f9163e994a876679cb1af65a42f770ecaa39fa8,ba3c702b24e4ef16c111bf92823170f6e81fd37fbafaccbeef52192a1c094380,1,1,0,0,23,1,317.60359603138767,88179816,88179815,0,0,2119602893334385276,2119602893334385276
20260810,1,6,1,1514891312455342317,263a8030d18e677a364e62306f9163e994a876679cb1af65a42f770ecaa39fa8,ba3c702b24e4ef16c111bf92823170f6e81fd37fbafaccbeef52192a1c094380,1,1,0,0,23,1,317.60359603138767,88179816,88179815,0,0,1514891312455342317,1514891312455342317
20260810,1,6,2,1165055019931007997,263a8030d18e677a364e62306f9163e994a876679cb1af65a42f770ecaa39fa8,ba3c702b24e4ef16c111bf92823170f6e81fd37fbafaccbeef52192a1c094380,1,1,0,0,23,1,317.60359603138767,88179816,88179815,0,0,1165055019931007997,1165055019931007997
20260810,1,6,3,7551003906483113110,263a8030d18e677a364e62306f9163e994a876679cb1af65a42f770ecaa39fa8,ba3c702b24e4ef16c111bf92823170f6e81fd37fbafaccbeef52192a1c094380,1,1,0,0,23,1,317.60359603138767,88179816,88179815,0,0,7551003906483113110,7551003906483113110
20260810,1,7,0,6756052867238520307,1f75e0440544408eeabedde389c7b635eeaec689ec71f80e554d304c1cc05516,4b00aaeb2cfd2bd50ca5e02b450eb81bf983ec23d3ada30a4bddf29a86eb29d7,1,1,0,0,190,3,392.9092261533162,723040226,723040225,192811,135504,6756052867238520307,15896530296955598919
20260810,1,7,1,993519143548042848,1f75e0440544408eeabedde389c7b635eeaec689ec71f80e554d304c1cc05516,4b00aaeb2cfd2bd50ca5e02b450eb81bf983ec23d3ada30a4bddf29a86eb29d7,1,1,0,0,173,3,342.8999873549485,658630944,658630943,192942,135504,993519143548042848,4403249421590150355
20260810,1,7,2,529847171793594266,1f75e0440544408eeabedde389c7b635eeaec689ec71f80e554d304c1cc05516,4b00aaeb2cfd2bd50ca5e02b450eb81bf983ec23d3ada30a4bddf29a86eb29d7,1,1,0,0,305,5,349.9000059323452,1160883326,1160883325,385342,271008,529847171793594266,18265827257109574868
20260810,1,7,3,445642841502018990,1f75e0440544408eeabedde389c7b635eeaec689ec71f80e554d304c1cc05516,4b00aaeb2cfd2bd50ca5e02b450eb81bf983ec23d3ada30a4bddf29a86eb29d7,1,1,0,0,112,2,355.173446830348,426448188,426448187,96232,67752,445642841502018990,8133576812145349019
20260810,1,8,0,17347899464711564992,11a8d3f3cf4dd36c7a9298c623744967e3a5c32ea8ccaa84c89f2d664c54093a,1beb99f5261e9a259ae2c93d6330a0626ac866a32c0b1f30a1f1dcd5ac7c84bf,1,1,0,0,103,2,421.09869472402625,392348997,392348996,96142,67752,17347899464711564992,8584373290941510277
20260810,1,8,1,16242277150676000938,11a8d3f3cf4dd36c7a9298c623744967e3a5c32ea8ccaa84c89f2d664c54093a,1beb99f5261e9a259ae2c93d6330a0626ac866a32c0b1f30a1f1dcd5ac7c84bf,1,1,0,0,135,2,414.4346028007892,513590327,513590326,96224,67752,16242277150676000938,2082905807142422694
20260810,1,8,2,10011031792521770431,11a8d3f3cf4dd36c7a9298c623744967e3a5c32ea8ccaa84c89f2d664c54093a,1beb99f5261e9a259ae2c93d6330a0626ac866a32c0b1f30a1f1dcd5ac7c84bf,1,1,0,0,765,13,450.29600041362687,2912257074,2912257073,1156814,813024,10011031792521770431,3350493443109280453
20260810,1,8,3,1177562860685895882,11a8d3f3cf4dd36c7a9298c623744967e3a5c32ea8ccaa84c89f2d664c54093a,1beb99f5261e9a259ae2c93d6330a0626ac866a32c0b1f30a1f1dcd5ac7c84bf,1,1,0,0,103,2,455.80070813316456,392349368,392349367,96513,67752,1177562860685895882,820398379534964212
20260810,1,9,0,10680904030723624696,499e7769844aaa5d1d1642de7209c0512c75020ad4274b40e44b306beff1b5d4,9fc4a88539c1bdf26309341188ebc7d12cc20df410aa765b073b17aaf6b87549,1,1,0,0,1430,24,432.324469819619,5443529948,5443529947,2215916,1558296,10680904030723624696,16680484826886575473
20260810,1,9,1,10467770150244613314,499e7769844aaa5d1d1642de7209c0512c75020ad4274b40e44b306beff1b5d4,9fc4a88539c1bdf26309341188ebc7d12cc20df410aa765b073b17aaf6b87549,1,1,0,0,543,9,434.0302850981056,2066879371,2066879370,769937,542016,10467770150244613314,16383569928257735103
20260810,1,9,2,11526822263270266274,499e7769844aaa5d1d1642de7209c0512c75020ad4274b40e44b306beff1b5d4,9fc4a88539c1bdf26309341188ebc7d12cc20df410aa765b073b17aaf6b87549,1,1,0,0,1334,22,445.39633892335667,5077673496,5077673495,2023042,1422792,11526822263270266274,10143212780757852671
20260810,1,9,3,10600552788143517940,499e7769844aaa5d1d1642de7209c0512c75020ad4274b40e44b306beff1b5d4,9fc4a88539c1bdf26309341188ebc7d12cc20df410aa765b073b17aaf6b87549,1,1,0,0,1095,18,466.2923170231738,4167888514,4167888513,1638299,1151784,10600552788143517940,2822702619299879625
20260810,1,10,0,14108626171013595552,c35fa0a8dd053cfb20380a2455bcff4f208254e780c7ab3c830e0f24830e0948,5c31706b53a6c11826d3bbe2fcbecc5e2314fd15bdaeae60999f558cde99c656,1,1,0,0,42,1,389.27482274900456,160166807,160166806,0,0,14108626171013595552,14108626171013595552
20260810,1,10,1,12887485610898404021,c35fa0a8dd053cfb20380a2455bcff4f208254e780c7ab3c830e0f24830e0948,5c31706b53a6c11826d3bbe2fcbecc5e2314fd15bdaeae60999f558cde99c656,1,1,0,0,42,1,389.27482274900456,160166807,160166806,0,0,12887485610898404021,12887485610898404021
20260810,1,10,2,5026783557640918368,c35fa0a8dd053cfb20380a2455bcff4f208254e780c7ab3c830e0f24830e0948,5c31706b53a6c11826d3bbe2fcbecc5e2314fd15bdaeae60999f558cde99c656,1,1,0,0,42,1,389.27482274900456,160166807,160166806,0,0,5026783557640918368,5026783557640918368
20260810,1,10,3,7088372637934754470,c35fa0a8dd053cfb20380a2455bcff4f208254e780c7ab3c830e0f24830e0948,5c31706b53a6c11826d3bbe2fcbecc5e2314fd15bdaeae60999f558cde99c656,1,1,0,0,42,1,389.27482274900456,160166807,160166806,0,0,7088372637934754470,7088372637934754470
20260810,1,11,0,15744908322155961522,33eb649aace56b2d148179d396e68c9412e6f0fee480de125ac99680a4a2257f,b1c6edd6aef6541e22141b91734d62c24acb884a22ef9a8f36aff4e19bd39999,1,1,0,0,50,1,310.6350021916819,190477119,190477118,0,0,15744908322155961522,15744908322155961522
20260810,1,11,1,14529248077396426700,33eb649aace56b2d148179d396e68c9412e6f0fee480de125ac99680a4a2257f,b1c6edd6aef6541e22141b91734d62c24acb884a22ef9a8f36aff4e19bd39999,1,1,0,0,50,1,310.6350021916819,190477119,190477118,0,0,14529248077396426700,14529248077396426700
20260810,1,11,2,10120451127766730030,33eb649aace56b2d148179d396e68c9412e6f0fee480de125ac99680a4a2257f,b1c6edd6aef6541e22141b91734d62c24acb884a22ef9a8f36aff4e19bd39999,1,1,0,0,50,1,310.6350021916819,190477119,190477118,0,0,10120451127766730030,10120451127766730030
20260810,1,11,3,12334394994909765351,33eb649aace56b2d148179d396e68c9412e6f0fee480de125ac99680a4a2257f,b1c6edd6aef6541e22141b91734d62c24acb884a22ef9a8f36aff4e19bd39999,1,1,0,0,50,1,310.6350021916819,190477119,190477118,0,0,12334394994909765351,12334394994909765351
20260810,1,12,0,2570941975186273792,7789e7efa18a432b9281485c28171761fc5f482d9e3180218dbcabf58b8c4b4e,dc9f77d20565ea626d0284baa243499fe744465b38f84c78055f1f6ba5b3fdf3,1,1,0,0,34,1,307.26354900377316,129856495,129856494,0,0,2570941975186273792,2570941975186273792
